system_name,edsm_status,direction,steps_from_edge,spansh_edge_number,family,subsector,mass_prefix,number
Phrio Hypa NH-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa NH-K,NH-K,c25,1
Phrio Hypa NH-L d8-1,not_in_edsm,forward,1,0,Phrio Hypa NH-L,NH-L,d8,1
Phrio Hypa NH-M c10-1,not_in_edsm,forward,1,0,Phrio Hypa NH-M,NH-M,c10,1
Phrio Hypa NH-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa NH-T,NH-T,d4,1
Phrio Hypa NI-A d1-1,not_in_edsm,forward,1,0,Phrio Hypa NI-A,NI-A,d1,1
Phrio Hypa NI-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa NI-I,NI-I,c26,1
Phrio Hypa NI-I d10-1,not_in_edsm,forward,1,0,Phrio Hypa NI-I,NI-I,d10,1
Phrio Hypa NI-M c10-1,not_in_edsm,forward,1,0,Phrio Hypa NI-M,NI-M,c10,1
Phrio Hypa NI-Q d6-3,not_in_edsm,forward,1,2,Phrio Hypa NI-Q,NI-Q,d6,3
Phrio Hypa NI-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa NI-R,NI-R,d5,1
Phrio Hypa NI-S e4-1,not_in_edsm,forward,1,0,Phrio Hypa NI-S,NI-S,e4,1
Phrio Hypa NI-Z d1-2,not_in_edsm,forward,1,1,Phrio Hypa NI-Z,NI-Z,d1,2
Phrio Hypa NJ-F d12-3,not_in_edsm,forward,1,2,Phrio Hypa NJ-F,NJ-F,d12,3
Phrio Hypa NJ-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa NJ-G,NJ-G,c27,1
Phrio Hypa NJ-G d11-1,not_in_edsm,forward,1,0,Phrio Hypa NJ-G,NJ-G,d11,1
Phrio Hypa NJ-O d7-1,not_in_edsm,forward,1,0,Phrio Hypa NJ-O,NJ-O,d7,1
Phrio Hypa NJ-P c22-1,not_in_edsm,forward,1,0,Phrio Hypa NJ-P,NJ-P,c22,1
Phrio Hypa NJ-X d2-3,not_in_edsm,forward,1,2,Phrio Hypa NJ-X,NJ-X,d2,3
Phrio Hypa NK-A c3-1,not_in_edsm,forward,1,0,Phrio Hypa NK-A,NK-A,c3,1
Phrio Hypa NK-C d14-7,not_in_edsm,forward,1,6,Phrio Hypa NK-C,NK-C,d14,7
Phrio Hypa NK-D d13-1,not_in_edsm,forward,1,0,Phrio Hypa NK-D,NK-D,d13,1
Phrio Hypa NK-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa NK-H,NK-H,c26,1
Phrio Hypa NK-P c22-1,not_in_edsm,forward,1,0,Phrio Hypa NK-P,NK-P,c22,1
Phrio Hypa NK-Q c21-1,not_in_edsm,forward,1,0,Phrio Hypa NK-Q,NK-Q,c21,1
Phrio Hypa NK-Z b6-1,not_in_edsm,forward,1,0,Phrio Hypa NK-Z,NK-Z,b6,1
Phrio Hypa NL-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa NL-N,NL-N,c23,1
Phrio Hypa NL-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa NL-W,NL-W,c18,1
Phrio Hypa NL-Y c3-1,not_in_edsm,forward,1,0,Phrio Hypa NL-Y,NL-Y,c3,1
Phrio Hypa NM-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa NM-G,NM-G,b58,1
Phrio Hypa NM-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa NM-L,NM-L,c24,1
Phrio Hypa NN-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa NN-I,NN-I,c26,1
Phrio Hypa NN-Q d6-4,not_in_edsm,forward,1,3,Phrio Hypa NN-Q,NN-Q,d6,4
Phrio Hypa NN-S e4-1,not_in_edsm,forward,1,0,Phrio Hypa NN-S,NN-S,e4,1
Phrio Hypa NO-B c16-1,not_in_edsm,forward,1,0,Phrio Hypa NO-B,NO-B,c16,1
Phrio Hypa NO-F d12-3,not_in_edsm,forward,1,2,Phrio Hypa NO-F,NO-F,d12,3
Phrio Hypa NO-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa NO-G,NO-G,c27,1
Phrio Hypa NO-K c11-1,not_in_edsm,forward,1,0,Phrio Hypa NO-K,NO-K,c11,1
Phrio Hypa NO-N b54-1,not_in_edsm,forward,1,0,Phrio Hypa NO-N,NO-N,b54,1
Phrio Hypa NO-O d7-3,not_in_edsm,forward,1,2,Phrio Hypa NO-O,NO-O,d7,3
Phrio Hypa NO-X d2-3,not_in_edsm,forward,1,2,Phrio Hypa NO-X,NO-X,d2,3
Phrio Hypa NP-D d13-2,not_in_edsm,forward,1,1,Phrio Hypa NP-D,NP-D,d13,2
Phrio Hypa NP-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa NP-E,NP-E,c28,1
Phrio Hypa NP-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa NP-E,NP-E,d12,1
Phrio Hypa NP-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa NP-H,NP-H,c26,1
Phrio Hypa NP-L b55-1,not_in_edsm,forward,1,0,Phrio Hypa NP-L,NP-L,b55,1
Phrio Hypa NP-M d8-2,not_in_edsm,forward,1,1,Phrio Hypa NP-M,NP-M,d8,2
Phrio Hypa NP-Q c21-1,not_in_edsm,forward,1,0,Phrio Hypa NP-Q,NP-Q,c21,1
Phrio Hypa NP-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa NP-R,NP-R,c7,1
Phrio Hypa NQ-E c28-2,not_in_edsm,forward,1,1,Phrio Hypa NQ-E,NQ-E,c28,2
Phrio Hypa NQ-X b7-1,not_in_edsm,forward,1,0,Phrio Hypa NQ-X,NQ-X,b7,1
Phrio Hypa NQ-Y c3-1,not_in_edsm,forward,1,0,Phrio Hypa NQ-Y,NQ-Y,c3,1
Phrio Hypa NR-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa NR-C,NR-C,c29,1
Phrio Hypa NR-Y c3-1,not_in_edsm,forward,1,0,Phrio Hypa NR-Y,NR-Y,c3,1
Phrio Hypa NS-A d1-1,not_in_edsm,forward,1,0,Phrio Hypa NS-A,NS-A,d1,1
Phrio Hypa NS-E b4-1,not_in_edsm,forward,1,0,Phrio Hypa NS-E,NS-E,b4,1
Phrio Hypa NS-E b59-1,not_in_edsm,forward,1,0,Phrio Hypa NS-E,NS-E,b59,1
Phrio Hypa NS-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa NS-J,NS-J,c25,1
Phrio Hypa NS-J d9-1,not_in_edsm,forward,1,0,Phrio Hypa NS-J,NS-J,d9,1
Phrio Hypa NS-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa NS-R,NS-R,d5,1
Phrio Hypa NT-B c16-1,not_in_edsm,forward,1,0,Phrio Hypa NT-B,NT-B,c16,1
Phrio Hypa NT-F d12-8,not_in_edsm,forward,1,7,Phrio Hypa NT-F,NT-F,d12,8
Phrio Hypa NT-G d11-2,not_in_edsm,forward,1,1,Phrio Hypa NT-G,NT-G,d11,2
Phrio Hypa NT-O d7-4,not_in_edsm,forward,1,3,Phrio Hypa NT-O,NT-O,d7,4
Phrio Hypa NT-Q e5-1,not_in_edsm,forward,1,0,Phrio Hypa NT-Q,NT-Q,e5,1
Phrio Hypa NT-Y d1-1,not_in_edsm,forward,1,0,Phrio Hypa NT-Y,NT-Y,d1,1
Phrio Hypa NU-B c2-1,not_in_edsm,forward,1,0,Phrio Hypa NU-B,NU-B,c2,1
Phrio Hypa NU-D d13-4,not_in_edsm,forward,1,3,Phrio Hypa NU-D,NU-D,d13,4
Phrio Hypa NU-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa NU-E,NU-E,c28,1
Phrio Hypa NU-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa NU-E,NU-E,d12,1
Phrio Hypa NU-L b55-1,not_in_edsm,forward,1,0,Phrio Hypa NU-L,NU-L,b55,1
Phrio Hypa NU-M d8-2,not_in_edsm,forward,1,1,Phrio Hypa NU-M,NU-M,d8,2
Phrio Hypa NU-V d3-2,not_in_edsm,forward,1,1,Phrio Hypa NU-V,NU-V,d3,2
Phrio Hypa NU-Z c16-1,not_in_edsm,forward,1,0,Phrio Hypa NU-Z,NU-Z,c16,1
Phrio Hypa NV-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa NV-N,NV-N,c23,1
Phrio Hypa NV-P c8-1,not_in_edsm,forward,1,0,Phrio Hypa NV-P,NV-P,c8,1
Phrio Hypa NW-C c29-2,not_in_edsm,forward,1,1,Phrio Hypa NW-C,NW-C,c29,2
Phrio Hypa NW-D c28-1,not_in_edsm,forward,1,0,Phrio Hypa NW-D,NW-D,c28,1
Phrio Hypa NW-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa NW-L,NW-L,c24,1
Phrio Hypa NW-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa NW-W,NW-W,c4,1
Phrio Hypa NX-A d1-2,not_in_edsm,forward,1,1,Phrio Hypa NX-A,NX-A,d1,2
Phrio Hypa NX-B d13-1,not_in_edsm,forward,1,0,Phrio Hypa NX-B,NX-B,d13,1
Phrio Hypa NX-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa NX-J,NX-J,c25,1
Phrio Hypa NX-J d9-1,not_in_edsm,forward,1,0,Phrio Hypa NX-J,NX-J,d9,1
Phrio Hypa NX-N c9-1,not_in_edsm,forward,1,0,Phrio Hypa NX-N,NX-N,c9,1
Phrio Hypa NX-R d5-3,not_in_edsm,forward,1,2,Phrio Hypa NX-R,NX-R,d5,3
Phrio Hypa NX-T e3-1,not_in_edsm,forward,1,0,Phrio Hypa NX-T,NX-T,e3,1
Phrio Hypa NX-V b8-1,not_in_edsm,forward,1,0,Phrio Hypa NX-V,NX-V,b8,1
Phrio Hypa NX-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa NX-W,NX-W,c4,1
Phrio Hypa NX-Z b47-1,not_in_edsm,forward,1,0,Phrio Hypa NX-Z,NX-Z,b47,1
Phrio Hypa NY-C b5-1,not_in_edsm,forward,1,0,Phrio Hypa NY-C,NY-C,b5,1
Phrio Hypa NY-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa NY-D,NY-D,c1,1
Phrio Hypa NY-G d11-2,not_in_edsm,forward,1,1,Phrio Hypa NY-G,NY-G,d11,2
Phrio Hypa NY-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa NY-H,NY-H,c26,1
Phrio Hypa NY-H d10-1,not_in_edsm,forward,1,0,Phrio Hypa NY-H,NY-H,d10,1
Phrio Hypa NY-P d6-1,not_in_edsm,forward,1,0,Phrio Hypa NY-P,NY-P,d6,1
Phrio Hypa NY-Y d1-2,not_in_edsm,forward,1,1,Phrio Hypa NY-Y,NY-Y,d1,2
Phrio Hypa NY-Z c16-1,not_in_edsm,forward,1,0,Phrio Hypa NY-Z,NY-Z,c16,1
Phrio Hypa NZ-B c2-1,not_in_edsm,forward,1,0,Phrio Hypa NZ-B,NZ-B,c2,1
Phrio Hypa NZ-D d13-7,not_in_edsm,forward,1,6,Phrio Hypa NZ-D,NZ-D,d13,7
Phrio Hypa NZ-M d8-3,not_in_edsm,forward,1,2,Phrio Hypa NZ-M,NZ-M,d8,3
Phrio Hypa NZ-Q c21-1,not_in_edsm,forward,1,0,Phrio Hypa NZ-Q,NZ-Q,c21,1
Phrio Hypa NZ-Z c16-1,not_in_edsm,forward,1,0,Phrio Hypa NZ-Z,NZ-Z,c16,1
Phrio Hypa OA-C d14-3,not_in_edsm,forward,1,2,Phrio Hypa OA-C,OA-C,d14,3
Phrio Hypa OA-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa OA-D,OA-D,c29,1
Phrio Hypa OA-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa OA-G,OA-G,c27,1
Phrio Hypa OA-K b1-1,not_in_edsm,forward,1,0,Phrio Hypa OA-K,OA-K,b1,1
Phrio Hypa OA-K b56-1,not_in_edsm,forward,1,0,Phrio Hypa OA-K,OA-K,b56,1
Phrio Hypa OA-L d9-2,not_in_edsm,forward,1,1,Phrio Hypa OA-L,OA-L,d9,2
Phrio Hypa OA-P c22-1,not_in_edsm,forward,1,0,Phrio Hypa OA-P,OA-P,c22,1
Phrio Hypa OB-D c29-2,not_in_edsm,forward,1,1,Phrio Hypa OB-D,OB-D,c29,2
Phrio Hypa OB-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa OB-E,OB-E,c28,1
Phrio Hypa OB-M c24-1,not_in_edsm,forward,1,0,Phrio Hypa OB-M,OB-M,c24,1
Phrio Hypa OC-B d1-3,not_in_edsm,forward,1,2,Phrio Hypa OC-B,OC-B,d1,3
Phrio Hypa OC-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa OC-C,OC-C,c29,1
Phrio Hypa OC-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa OC-K,OC-K,c25,1
Phrio Hypa OC-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa OC-T,OC-T,d4,1
Phrio Hypa OD-A d1-1,not_in_edsm,forward,1,0,Phrio Hypa OD-A,OD-A,d1,1
Phrio Hypa OD-A d14-1,not_in_edsm,forward,1,0,Phrio Hypa OD-A,OD-A,d14,1
Phrio Hypa OD-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa OD-I,OD-I,c26,1
Phrio Hypa OD-I d10-1,not_in_edsm,forward,1,0,Phrio Hypa OD-I,OD-I,d10,1
Phrio Hypa OD-M c10-1,not_in_edsm,forward,1,0,Phrio Hypa OD-M,OD-M,c10,1
Phrio Hypa OD-Q d6-2,not_in_edsm,forward,1,1,Phrio Hypa OD-Q,OD-Q,d6,2
Phrio Hypa OD-Z d1-2,not_in_edsm,forward,1,1,Phrio Hypa OD-Z,OD-Z,d1,2
Phrio Hypa OE-A c17-1,not_in_edsm,forward,1,0,Phrio Hypa OE-A,OE-A,c17,1
Phrio Hypa OE-B b6-1,not_in_edsm,forward,1,0,Phrio Hypa OE-B,OE-B,b6,1
Phrio Hypa OE-C c2-1,not_in_edsm,forward,1,0,Phrio Hypa OE-C,OE-C,c2,1
Phrio Hypa OE-E d13-9,not_in_edsm,forward,1,8,Phrio Hypa OE-E,OE-E,d13,9
Phrio Hypa OE-F d12-2,not_in_edsm,forward,1,1,Phrio Hypa OE-F,OE-F,d12,2
Phrio Hypa OE-X d2-2,not_in_edsm,forward,1,1,Phrio Hypa OE-X,OE-X,d2,2
Phrio Hypa OF-A c3-1,not_in_edsm,forward,1,0,Phrio Hypa OF-A,OF-A,c3,1
Phrio Hypa OF-C d14-6,not_in_edsm,forward,1,5,Phrio Hypa OF-C,OF-C,d14,6
Phrio Hypa OF-L d9-2,not_in_edsm,forward,1,1,Phrio Hypa OF-L,OF-L,d9,2
Phrio Hypa OF-P c22-1,not_in_edsm,forward,1,0,Phrio Hypa OF-P,OF-P,c22,1
Phrio Hypa OF-Y c17-1,not_in_edsm,forward,1,0,Phrio Hypa OF-Y,OF-Y,c17,1
Phrio Hypa OG-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa OG-D,OG-D,c29,1
Phrio Hypa OG-I b57-1,not_in_edsm,forward,1,0,Phrio Hypa OG-I,OG-I,b57,1
Phrio Hypa OG-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa OG-N,OG-N,c23,1
Phrio Hypa OG-P b53-1,not_in_edsm,forward,1,0,Phrio Hypa OG-P,OG-P,b53,1
Phrio Hypa OH-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa OH-K,OH-K,c25,1
Phrio Hypa OH-M c10-1,not_in_edsm,forward,1,0,Phrio Hypa OH-M,OH-M,c10,1
Phrio Hypa OI-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa OI-I,OI-I,c26,1
Phrio Hypa OI-I d10-2,not_in_edsm,forward,1,1,Phrio Hypa OI-I,OI-I,d10,2
Phrio Hypa OI-M c10-1,not_in_edsm,forward,1,0,Phrio Hypa OI-M,OI-M,c10,1
Phrio Hypa OI-Q d6-3,not_in_edsm,forward,1,2,Phrio Hypa OI-Q,OI-Q,d6,3
Phrio Hypa OI-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa OI-R,OI-R,d5,1
Phrio Hypa OI-Z d1-2,not_in_edsm,forward,1,1,Phrio Hypa OI-Z,OI-Z,d1,2
Phrio Hypa OJ-B c16-1,not_in_edsm,forward,1,0,Phrio Hypa OJ-B,OJ-B,c16,1
Phrio Hypa OJ-F d12-4,not_in_edsm,forward,1,3,Phrio Hypa OJ-F,OJ-F,d12,4
Phrio Hypa OJ-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa OJ-G,OJ-G,c27,1
Phrio Hypa OJ-G d11-1,not_in_edsm,forward,1,0,Phrio Hypa OJ-G,OJ-G,d11,1
Phrio Hypa OJ-O d7-1,not_in_edsm,forward,1,0,Phrio Hypa OJ-O,OJ-O,d7,1
Phrio Hypa OJ-X d2-2,not_in_edsm,forward,1,1,Phrio Hypa OJ-X,OJ-X,d2,2
Phrio Hypa OK-A c3-1,not_in_edsm,forward,1,0,Phrio Hypa OK-A,OK-A,c3,1
Phrio Hypa OK-C d14-8,not_in_edsm,forward,1,7,Phrio Hypa OK-C,OK-C,d14,8
Phrio Hypa OK-D d13-1,not_in_edsm,forward,1,0,Phrio Hypa OK-D,OK-D,d13,1
Phrio Hypa OK-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa OK-H,OK-H,c26,1
Phrio Hypa OK-M d8-1,not_in_edsm,forward,1,0,Phrio Hypa OK-M,OK-M,d8,1
Phrio Hypa OK-P c22-2,not_in_edsm,forward,1,1,Phrio Hypa OK-P,OK-P,c22,2
Phrio Hypa OK-Z b6-1,not_in_edsm,forward,1,0,Phrio Hypa OK-Z,OK-Z,b6,1
Phrio Hypa OL-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa OL-E,OL-E,c28,1
Phrio Hypa OL-F c27-1,not_in_edsm,forward,1,0,Phrio Hypa OL-F,OL-F,c27,1
Phrio Hypa OL-J d10-2,not_in_edsm,forward,1,1,Phrio Hypa OL-J,OL-J,d10,2
Phrio Hypa OL-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa OL-N,OL-N,c23,1
Phrio Hypa OL-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa OL-W,OL-W,c18,1
Phrio Hypa OL-Z b6-1,not_in_edsm,forward,1,0,Phrio Hypa OL-Z,OL-Z,b6,1
Phrio Hypa OM-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa OM-C,OM-C,c29,1
Phrio Hypa OM-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa OM-G,OM-G,b58,1
Phrio Hypa OM-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa OM-L,OM-L,c24,1
Phrio Hypa ON-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa ON-I,ON-I,c26,1
Phrio Hypa ON-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa ON-R,ON-R,d5,1
Phrio Hypa OO-B c16-1,not_in_edsm,forward,1,0,Phrio Hypa OO-B,OO-B,c16,1
Phrio Hypa OO-F d12-5,not_in_edsm,forward,1,4,Phrio Hypa OO-F,OO-F,d12,5
Phrio Hypa OO-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa OO-G,OO-G,c27,1
Phrio Hypa OO-K c11-1,not_in_edsm,forward,1,0,Phrio Hypa OO-K,OO-K,c11,1
Phrio Hypa OO-N b54-1,not_in_edsm,forward,1,0,Phrio Hypa OO-N,OO-N,b54,1
Phrio Hypa OO-O d7-3,not_in_edsm,forward,1,2,Phrio Hypa OO-O,OO-O,d7,3
Phrio Hypa OO-Q e5-1,not_in_edsm,forward,1,0,Phrio Hypa OO-Q,OO-Q,e5,1
Phrio Hypa OO-X d2-2,not_in_edsm,forward,1,1,Phrio Hypa OO-X,OO-X,d2,2
Phrio Hypa OP-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa OP-E,OP-E,c28,1
Phrio Hypa OP-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa OP-E,OP-E,d12,1
Phrio Hypa OP-M d8-1,not_in_edsm,forward,1,0,Phrio Hypa OP-M,OP-M,d8,1
Phrio Hypa OP-Q c21-1,not_in_edsm,forward,1,0,Phrio Hypa OP-Q,OP-Q,c21,1
Phrio Hypa OP-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa OP-R,OP-R,c7,1
Phrio Hypa OP-V d3-2,not_in_edsm,forward,1,1,Phrio Hypa OP-V,OP-V,d3,2
Phrio Hypa OQ-N c23-2,not_in_edsm,forward,1,1,Phrio Hypa OQ-N,OQ-N,c23,2
Phrio Hypa OQ-X b7-1,not_in_edsm,forward,1,0,Phrio Hypa OQ-X,OQ-X,b7,1
Phrio Hypa OQ-Y c3-1,not_in_edsm,forward,1,0,Phrio Hypa OQ-Y,OQ-Y,c3,1
Phrio Hypa OR-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa OR-C,OR-C,c29,1
Phrio Hypa OR-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa OR-L,OR-L,c24,1
Phrio Hypa OR-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa OR-W,OR-W,c4,1
Phrio Hypa OS-A d1-1,not_in_edsm,forward,1,0,Phrio Hypa OS-A,OS-A,d1,1
Phrio Hypa OS-E b4-1,not_in_edsm,forward,1,0,Phrio Hypa OS-E,OS-E,b4,1
Phrio Hypa OS-J d9-1,not_in_edsm,forward,1,0,Phrio Hypa OS-J,OS-J,d9,1
Phrio Hypa OT-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa OT-D,OT-D,c1,1
Phrio Hypa OT-G d11-2,not_in_edsm,forward,1,1,Phrio Hypa OT-G,OT-G,d11,2
Phrio Hypa OT-O d7-4,not_in_edsm,forward,1,3,Phrio Hypa OT-O,OT-O,d7,4
Phrio Hypa OT-Q e5-1,not_in_edsm,forward,1,0,Phrio Hypa OT-Q,OT-Q,e5,1
Phrio Hypa OU-B c2-1,not_in_edsm,forward,1,0,Phrio Hypa OU-B,OU-B,c2,1
Phrio Hypa OU-D d13-4,not_in_edsm,forward,1,3,Phrio Hypa OU-D,OU-D,d13,4
Phrio Hypa OU-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa OU-E,OU-E,c28,1
Phrio Hypa OU-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa OU-E,OU-E,d12,1
Phrio Hypa OU-I c12-1,not_in_edsm,forward,1,0,Phrio Hypa OU-I,OU-I,c12,1
Phrio Hypa OU-L b55-1,not_in_edsm,forward,1,0,Phrio Hypa OU-L,OU-L,b55,1
Phrio Hypa OU-M d8-3,not_in_edsm,forward,1,2,Phrio Hypa OU-M,OU-M,d8,3
Phrio Hypa OU-Q c21-1,not_in_edsm,forward,1,0,Phrio Hypa OU-Q,OU-Q,c21,1
Phrio Hypa OU-V d3-2,not_in_edsm,forward,1,1,Phrio Hypa OU-V,OU-V,d3,2
Phrio Hypa OU-Z c16-1,not_in_edsm,forward,1,0,Phrio Hypa OU-Z,OU-Z,c16,1
Phrio Hypa OV-B d14-2,not_in_edsm,forward,1,1,Phrio Hypa OV-B,OV-B,d14,2
Phrio Hypa OV-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa OV-C,OV-C,c29,1
Phrio Hypa OV-J b56-1,not_in_edsm,forward,1,0,Phrio Hypa OV-J,OV-J,b56,1
Phrio Hypa OV-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa OV-N,OV-N,c23,1
Phrio Hypa OV-O c22-1,not_in_edsm,forward,1,0,Phrio Hypa OV-O,OV-O,c22,1
Phrio Hypa OW-C c29-2,not_in_edsm,forward,1,1,Phrio Hypa OW-C,OW-C,c29,2
Phrio Hypa OW-D c28-1,not_in_edsm,forward,1,0,Phrio Hypa OW-D,OW-D,c28,1
Phrio Hypa OW-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa OW-L,OW-L,c24,1
Phrio Hypa OW-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa OW-W,OW-W,c4,1
Phrio Hypa OX-A d1-2,not_in_edsm,forward,1,1,Phrio Hypa OX-A,OX-A,d1,2
Phrio Hypa OX-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa OX-J,OX-J,c25,1
Phrio Hypa OX-W c4-1,not_in_edsm,forward,1,0,Phrio Hypa OX-W,OX-W,c4,1
Phrio Hypa OY-C b5-1,not_in_edsm,forward,1,0,Phrio Hypa OY-C,OY-C,b5,1
Phrio Hypa OY-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa OY-D,OY-D,c1,1
Phrio Hypa OY-G d11-1,not_in_edsm,forward,1,0,Phrio Hypa OY-G,OY-G,d11,1
Phrio Hypa OY-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa OY-H,OY-H,c26,1
Phrio Hypa OY-H d10-1,not_in_edsm,forward,1,0,Phrio Hypa OY-H,OY-H,d10,1
Phrio Hypa OY-X b48-1,not_in_edsm,forward,1,0,Phrio Hypa OY-X,OY-X,b48,1
Phrio Hypa OY-Y d1-2,not_in_edsm,forward,1,1,Phrio Hypa OY-Y,OY-Y,d1,2
Phrio Hypa OZ-B c2-1,not_in_edsm,forward,1,0,Phrio Hypa OZ-B,OZ-B,c2,1
Phrio Hypa OZ-D d13-8,not_in_edsm,forward,1,7,Phrio Hypa OZ-D,OZ-D,d13,8
Phrio Hypa OZ-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa OZ-E,OZ-E,d12,1
Phrio Hypa OZ-J b1-1,not_in_edsm,forward,1,0,Phrio Hypa OZ-J,OZ-J,b1,1
Phrio Hypa OZ-M d8-3,not_in_edsm,forward,1,2,Phrio Hypa OZ-M,OZ-M,d8,3
Phrio Hypa OZ-O e6-1,not_in_edsm,forward,1,0,Phrio Hypa OZ-O,OZ-O,e6,1
Phrio Hypa OZ-Z c16-1,not_in_edsm,forward,1,0,Phrio Hypa OZ-Z,OZ-Z,c16,1
Phrio Hypa PA-C d14-4,not_in_edsm,forward,1,3,Phrio Hypa PA-C,PA-C,d14,4
Phrio Hypa PA-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa PA-D,PA-D,c29,1
Phrio Hypa PA-K b1-1,not_in_edsm,forward,1,0,Phrio Hypa PA-K,PA-K,b1,1
Phrio Hypa PA-K b56-1,not_in_edsm,forward,1,0,Phrio Hypa PA-K,PA-K,b56,1
Phrio Hypa PA-L d9-2,not_in_edsm,forward,1,1,Phrio Hypa PA-L,PA-L,d9,2
Phrio Hypa PA-P c22-1,not_in_edsm,forward,1,0,Phrio Hypa PA-P,PA-P,c22,1
Phrio Hypa PB-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa PB-D,PB-D,c29,1
Phrio Hypa PB-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa PB-E,PB-E,c28,1
Phrio Hypa PB-M c24-1,not_in_edsm,forward,1,0,Phrio Hypa PB-M,PB-M,c24,1
Phrio Hypa PB-O c9-1,not_in_edsm,forward,1,0,Phrio Hypa PB-O,PB-O,c9,1
Phrio Hypa PC-B d1-3,not_in_edsm,forward,1,2,Phrio Hypa PC-B,PC-B,d1,3
Phrio Hypa PC-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa PC-C,PC-C,c29,1
Phrio Hypa PC-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa PC-K,PC-K,c25,1
Phrio Hypa PC-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa PC-T,PC-T,d4,1
Phrio Hypa PD-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa PD-I,PD-I,c26,1
Phrio Hypa PD-I d10-1,not_in_edsm,forward,1,0,Phrio Hypa PD-I,PD-I,d10,1
Phrio Hypa PD-M c10-1,not_in_edsm,forward,1,0,Phrio Hypa PD-M,PD-M,c10,1
