system_name,edsm_status,direction,steps_from_edge,spansh_edge_number,family,subsector,mass_prefix,number
Phoi Aescs MW-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs MW-W,MW-W,c1,1
Phoi Aescs MW-W d1-1,not_in_edsm,forward,1,0,Phoi Aescs MW-W,MW-W,d1,1
Phoi Aescs MX-A c27-2,not_in_edsm,forward,1,1,Phoi Aescs MX-A,MX-A,c27,2
Phoi Aescs MX-B d13-4,not_in_edsm,forward,1,3,Phoi Aescs MX-B,MX-B,d13,4
Phoi Aescs MX-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs MX-I,MX-I,c23,1
Phoi Aescs MX-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs MX-J,MX-J,c22,1
Phoi Aescs MX-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs MX-J,MX-J,d9,1
Phoi Aescs MX-K d8-1,not_in_edsm,forward,1,0,Phoi Aescs MX-K,MX-K,d8,1
Phoi Aescs MX-L c7-1,not_in_edsm,forward,1,0,Phoi Aescs MX-L,MX-L,c7,1
Phoi Aescs MX-L d7-2,not_in_edsm,forward,1,1,Phoi Aescs MX-L,MX-L,d7,2
Phoi Aescs MX-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs MX-U,MX-U,c2,1
Phoi Aescs MX-U d2-2,not_in_edsm,forward,1,1,Phoi Aescs MX-U,MX-U,d2,2
Phoi Aescs MX-W b56-1,not_in_edsm,forward,1,0,Phoi Aescs MX-W,MX-W,b56,1
Phoi Aescs MX-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs MX-Z,MX-Z,c27,1
Phoi Aescs MY-H c23-1,not_in_edsm,forward,1,0,Phoi Aescs MY-H,MY-H,c23,1
Phoi Aescs MY-I d9-1,not_in_edsm,forward,1,0,Phoi Aescs MY-I,MY-I,d9,1
Phoi Aescs MY-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs MY-X,MY-X,c28,1
Phoi Aescs MY-Z d13-3,not_in_edsm,forward,1,2,Phoi Aescs MY-Z,MY-Z,d13,3
Phoi Aescs MZ-S b58-1,not_in_edsm,forward,1,0,Phoi Aescs MZ-S,MZ-S,b58,1
Phoi Aescs MZ-S c3-1,not_in_edsm,forward,1,0,Phoi Aescs MZ-S,MZ-S,c3,1
Phoi Aescs NA-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs NA-D,NA-D,c26,1
Phoi Aescs NA-Y c14-1,not_in_edsm,forward,1,0,Phoi Aescs NA-Y,NA-Y,c14,1
Phoi Aescs NB-A b55-1,not_in_edsm,forward,1,0,Phoi Aescs NB-A,NB-A,b55,1
Phoi Aescs NB-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs NB-B,NB-B,c27,1
Phoi Aescs NB-M c21-1,not_in_edsm,forward,1,0,Phoi Aescs NB-M,NB-M,c21,1
Phoi Aescs NB-O d6-3,not_in_edsm,forward,1,2,Phoi Aescs NB-O,NB-O,d6,3
Phoi Aescs NB-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs NB-W,NB-W,c15,1
Phoi Aescs NB-X d1-1,not_in_edsm,forward,1,0,Phoi Aescs NB-X,NB-X,d1,1
Phoi Aescs NC-B c27-2,not_in_edsm,forward,1,1,Phoi Aescs NC-B,NC-B,c27,2
Phoi Aescs NC-D d12-10,not_in_edsm,forward,1,9,Phoi Aescs NC-D,NC-D,d12,10
Phoi Aescs NC-J c23-1,not_in_edsm,forward,1,0,Phoi Aescs NC-J,NC-J,c23,1
Phoi Aescs NC-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs NC-K,NC-K,c22,1
Phoi Aescs NC-L d8-1,not_in_edsm,forward,1,0,Phoi Aescs NC-L,NC-L,d8,1
Phoi Aescs NC-M d7-2,not_in_edsm,forward,1,1,Phoi Aescs NC-M,NC-M,d7,2
Phoi Aescs NC-V c2-1,not_in_edsm,forward,1,0,Phoi Aescs NC-V,NC-V,c2,1
Phoi Aescs NC-V d2-2,not_in_edsm,forward,1,1,Phoi Aescs NC-V,NC-V,d2,2
Phoi Aescs ND-A d14-4,not_in_edsm,forward,1,3,Phoi Aescs ND-A,ND-A,d14,4
Phoi Aescs ND-H c24-1,not_in_edsm,forward,1,0,Phoi Aescs ND-H,ND-H,c24,1
Phoi Aescs ND-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs ND-I,ND-I,c23,1
Phoi Aescs ND-I d10-1,not_in_edsm,forward,1,0,Phoi Aescs ND-I,ND-I,d10,1
Phoi Aescs ND-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs ND-J,ND-J,d9,1
Phoi Aescs ND-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs ND-K,ND-K,c8,1
Phoi Aescs ND-K d8-2,not_in_edsm,forward,1,1,Phoi Aescs ND-K,ND-K,d8,2
Phoi Aescs ND-V b57-1,not_in_edsm,forward,1,0,Phoi Aescs ND-V,ND-V,b57,1
Phoi Aescs ND-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs ND-Y,ND-Y,c28,1
Phoi Aescs ND-Z c27-2,not_in_edsm,forward,1,1,Phoi Aescs ND-Z,ND-Z,c27,2
Phoi Aescs NE-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs NE-G,NE-G,c24,1
Phoi Aescs NE-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs NE-H,NE-H,d10,1
Phoi Aescs NE-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs NE-K,NE-K,c8,1
Phoi Aescs NF-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs NF-N,NF-N,c20,1
Phoi Aescs NF-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs NF-R,NF-R,c4,1
Phoi Aescs NF-Y c14-1,not_in_edsm,forward,1,0,Phoi Aescs NF-Y,NF-Y,c14,1
Phoi Aescs NG-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs NG-B,NG-B,c27,1
Phoi Aescs NG-N c20-2,not_in_edsm,forward,1,1,Phoi Aescs NG-N,NG-N,c20,2
Phoi Aescs NG-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs NG-W,NG-W,c15,1
Phoi Aescs NG-X d1-1,not_in_edsm,forward,1,0,Phoi Aescs NG-X,NG-X,d1,1
Phoi Aescs NH-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs NH-B,NH-B,c27,1
Phoi Aescs NH-D d12-8,not_in_edsm,forward,1,7,Phoi Aescs NH-D,NH-D,d12,8
Phoi Aescs NH-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs NH-K,NH-K,c22,1
Phoi Aescs NH-M d7-2,not_in_edsm,forward,1,1,Phoi Aescs NH-M,NH-M,d7,2
Phoi Aescs NH-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs NH-U,NH-U,c16,1
Phoi Aescs NH-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs NH-V,NH-V,d2,1
Phoi Aescs NH-Y b55-1,not_in_edsm,forward,1,0,Phoi Aescs NH-Y,NH-Y,b55,1
Phoi Aescs NI-A d14-3,not_in_edsm,forward,1,2,Phoi Aescs NI-A,NI-A,d14,3
Phoi Aescs NI-B d13-8,not_in_edsm,forward,1,7,Phoi Aescs NI-B,NI-B,d13,8
Phoi Aescs NI-H c24-1,not_in_edsm,forward,1,0,Phoi Aescs NI-H,NI-H,c24,1
Phoi Aescs NI-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs NI-I,NI-I,c23,1
Phoi Aescs NI-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs NI-J,NI-J,d9,1
Phoi Aescs NI-K d8-1,not_in_edsm,forward,1,0,Phoi Aescs NI-K,NI-K,d8,1
Phoi Aescs NI-T d3-2,not_in_edsm,forward,1,1,Phoi Aescs NI-T,NI-T,d3,2
Phoi Aescs NI-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs NI-Y,NI-Y,c28,1
Phoi Aescs NI-Z c27-2,not_in_edsm,forward,1,1,Phoi Aescs NI-Z,NI-Z,c27,2
Phoi Aescs NJ-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs NJ-G,NJ-G,c24,1
Phoi Aescs NJ-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs NJ-H,NJ-H,d10,1
Phoi Aescs NJ-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs NJ-K,NJ-K,c8,1
Phoi Aescs NJ-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs NJ-X,NJ-X,c28,2
Phoi Aescs NK-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs NK-E,NK-E,c25,1
Phoi Aescs NK-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs NK-I,NK-I,c9,1
Phoi Aescs NL-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs NL-N,NL-N,c20,1
Phoi Aescs NL-P c5-1,not_in_edsm,forward,1,0,Phoi Aescs NL-P,NL-P,c5,1
Phoi Aescs NL-P d5-5,not_in_edsm,forward,1,4,Phoi Aescs NL-P,NL-P,d5,5
Phoi Aescs NL-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs NL-W,NL-W,c15,1
Phoi Aescs NM-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs NM-K,NM-K,c22,1
Phoi Aescs NM-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs NM-L,NM-L,c21,1
Phoi Aescs NM-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs NM-M,NM-M,d7,1
Phoi Aescs NM-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs NM-V,NM-V,d2,1
Phoi Aescs NM-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs NM-W,NM-W,c1,1
Phoi Aescs NM-W d1-4,not_in_edsm,forward,1,3,Phoi Aescs NM-W,NM-W,d1,4
Phoi Aescs NM-W e1-1,not_in_edsm,forward,1,0,Phoi Aescs NM-W,NM-W,e1,1
Phoi Aescs NM-Y b55-1,not_in_edsm,forward,1,0,Phoi Aescs NM-Y,NM-Y,b55,1
Phoi Aescs NN-A d14-1,not_in_edsm,forward,1,0,Phoi Aescs NN-A,NN-A,d14,1
Phoi Aescs NN-B d13-6,not_in_edsm,forward,1,5,Phoi Aescs NN-B,NN-B,d13,6
Phoi Aescs NN-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs NN-I,NN-I,c23,1
Phoi Aescs NN-K d8-1,not_in_edsm,forward,1,0,Phoi Aescs NN-K,NN-K,d8,1
Phoi Aescs NN-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs NN-T,NN-T,d3,1
Phoi Aescs NN-W b56-1,not_in_edsm,forward,1,0,Phoi Aescs NN-W,NN-W,b56,1
Phoi Aescs NN-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs NN-W,NN-W,c1,1
Phoi Aescs NN-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs NN-Y,NN-Y,c28,1
Phoi Aescs NN-Z c27-2,not_in_edsm,forward,1,1,Phoi Aescs NN-Z,NN-Z,c27,2
Phoi Aescs NO-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs NO-G,NO-G,c24,1
Phoi Aescs NO-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs NO-H,NO-H,d10,1
Phoi Aescs NO-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs NO-I,NO-I,c9,1
Phoi Aescs NO-I d9-2,not_in_edsm,forward,1,1,Phoi Aescs NO-I,NO-I,d9,2
Phoi Aescs NO-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs NO-X,NO-X,c28,1
Phoi Aescs NO-Z d13-6,not_in_edsm,forward,1,5,Phoi Aescs NO-Z,NO-Z,d13,6
Phoi Aescs NP-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs NP-E,NP-E,c25,1
Phoi Aescs NP-Z c13-1,not_in_edsm,forward,1,0,Phoi Aescs NP-Z,NP-Z,c13,1
Phoi Aescs NQ-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs NQ-C,NQ-C,c26,1
Phoi Aescs NQ-G c10-1,not_in_edsm,forward,1,0,Phoi Aescs NQ-G,NQ-G,c10,1
Phoi Aescs NQ-K b49-1,not_in_edsm,forward,1,0,Phoi Aescs NQ-K,NQ-K,b49,1
Phoi Aescs NQ-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs NQ-W,NQ-W,c15,1
Phoi Aescs NR-C c26-3,not_in_edsm,forward,1,2,Phoi Aescs NR-C,NR-C,c26,3
Phoi Aescs NR-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs NR-K,NR-K,c22,1
Phoi Aescs NR-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs NR-L,NR-L,c21,1
Phoi Aescs NR-M d7-1,not_in_edsm,forward,1,0,Phoi Aescs NR-M,NR-M,d7,1
Phoi Aescs NR-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs NR-N,NR-N,c6,1
Phoi Aescs NR-N d6-3,not_in_edsm,forward,1,2,Phoi Aescs NR-N,NR-N,d6,3
Phoi Aescs NR-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs NR-W,NR-W,c1,1
Phoi Aescs NR-W d1-2,not_in_edsm,forward,1,1,Phoi Aescs NR-W,NR-W,d1,2
Phoi Aescs NR-W e1-1,not_in_edsm,forward,1,0,Phoi Aescs NR-W,NR-W,e1,1
Phoi Aescs NS-B d13-5,not_in_edsm,forward,1,4,Phoi Aescs NS-B,NS-B,d13,5
Phoi Aescs NS-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs NS-I,NS-I,c23,1
Phoi Aescs NS-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs NS-J,NS-J,c22,1
Phoi Aescs NS-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs NS-J,NS-J,d9,1
Phoi Aescs NS-K d8-1,not_in_edsm,forward,1,0,Phoi Aescs NS-K,NS-K,d8,1
Phoi Aescs NS-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs NS-T,NS-T,d3,1
Phoi Aescs NS-U b2-1,not_in_edsm,forward,1,0,Phoi Aescs NS-U,NS-U,b2,1
Phoi Aescs NS-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs NS-U,NS-U,c2,1
Phoi Aescs NS-U d2-3,not_in_edsm,forward,1,2,Phoi Aescs NS-U,NS-U,d2,3
Phoi Aescs NS-U e2-1,not_in_edsm,forward,1,0,Phoi Aescs NS-U,NS-U,e2,1
Phoi Aescs NS-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs NS-Z,NS-Z,c27,1
Phoi Aescs NT-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs NT-G,NT-G,c24,1
Phoi Aescs NT-I d9-1,not_in_edsm,forward,1,0,Phoi Aescs NT-I,NT-I,d9,1
Phoi Aescs NT-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs NT-U,NT-U,c2,1
Phoi Aescs NT-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs NT-X,NT-X,c28,2
Phoi Aescs NT-Z d13-5,not_in_edsm,forward,1,4,Phoi Aescs NT-Z,NT-Z,d13,5
Phoi Aescs NU-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs NU-E,NU-E,c25,1
Phoi Aescs NU-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs NU-F,NU-F,d11,1
Phoi Aescs NU-X c14-1,not_in_edsm,forward,1,0,Phoi Aescs NU-X,NU-X,c14,1
Phoi Aescs NV-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs NV-C,NV-C,c26,1
Phoi Aescs NV-K b49-1,not_in_edsm,forward,1,0,Phoi Aescs NV-K,NV-K,b49,1
Phoi Aescs NV-X c14-1,not_in_edsm,forward,1,0,Phoi Aescs NV-X,NV-X,c14,1
Phoi Aescs NW-A c27-1,not_in_edsm,forward,1,0,Phoi Aescs NW-A,NW-A,c27,1
Phoi Aescs NW-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs NW-L,NW-L,c21,1
Phoi Aescs NW-N c6-1,not_in_edsm,forward,1,0,Phoi Aescs NW-N,NW-N,c6,1
Phoi Aescs NW-N d6-3,not_in_edsm,forward,1,2,Phoi Aescs NW-N,NW-N,d6,3
Phoi Aescs NW-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs NW-W,NW-W,c1,1
Phoi Aescs NW-W d1-1,not_in_edsm,forward,1,0,Phoi Aescs NW-W,NW-W,d1,1
Phoi Aescs NX-A c27-2,not_in_edsm,forward,1,1,Phoi Aescs NX-A,NX-A,c27,2
Phoi Aescs NX-B d13-2,not_in_edsm,forward,1,1,Phoi Aescs NX-B,NX-B,d13,2
Phoi Aescs NX-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs NX-I,NX-I,c23,1
Phoi Aescs NX-J c22-1,not_in_edsm,forward,1,0,Phoi Aescs NX-J,NX-J,c22,1
Phoi Aescs NX-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs NX-J,NX-J,d9,1
Phoi Aescs NX-K d8-2,not_in_edsm,forward,1,1,Phoi Aescs NX-K,NX-K,d8,2
Phoi Aescs NX-L c7-1,not_in_edsm,forward,1,0,Phoi Aescs NX-L,NX-L,c7,1
Phoi Aescs NX-L d7-3,not_in_edsm,forward,1,2,Phoi Aescs NX-L,NX-L,d7,3
Phoi Aescs NX-U c2-1,not_in_edsm,forward,1,0,Phoi Aescs NX-U,NX-U,c2,1
Phoi Aescs NX-U d2-2,not_in_edsm,forward,1,1,Phoi Aescs NX-U,NX-U,d2,2
Phoi Aescs NX-W b56-1,not_in_edsm,forward,1,0,Phoi Aescs NX-W,NX-W,b56,1
Phoi Aescs NX-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs NX-Z,NX-Z,c27,1
Phoi Aescs NY-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs NY-G,NY-G,c24,1
Phoi Aescs NY-H c23-1,not_in_edsm,forward,1,0,Phoi Aescs NY-H,NY-H,c23,1
Phoi Aescs NY-I d9-1,not_in_edsm,forward,1,0,Phoi Aescs NY-I,NY-I,d9,1
Phoi Aescs NY-R d4-1,not_in_edsm,forward,1,0,Phoi Aescs NY-R,NY-R,d4,1
Phoi Aescs NY-U b57-1,not_in_edsm,forward,1,0,Phoi Aescs NY-U,NY-U,b57,1
Phoi Aescs NY-X c28-1,not_in_edsm,forward,1,0,Phoi Aescs NY-X,NY-X,c28,1
Phoi Aescs NY-Z d13-5,not_in_edsm,forward,1,4,Phoi Aescs NY-Z,NY-Z,d13,5
Phoi Aescs NZ-F d11-1,not_in_edsm,forward,1,0,Phoi Aescs NZ-F,NZ-F,d11,1
Phoi Aescs NZ-S b58-1,not_in_edsm,forward,1,0,Phoi Aescs NZ-S,NZ-S,b58,1
Phoi Aescs NZ-S c3-1,not_in_edsm,forward,1,0,Phoi Aescs NZ-S,NZ-S,c3,1
Phoi Aescs OA-D c26-1,not_in_edsm,forward,1,0,Phoi Aescs OA-D,OA-D,c26,1
Phoi Aescs OA-Y c14-1,not_in_edsm,forward,1,0,Phoi Aescs OA-Y,OA-Y,c14,1
Phoi Aescs OB-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs OB-B,OB-B,c27,1
Phoi Aescs OB-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs OB-W,OB-W,c15,1
Phoi Aescs OB-X d1-1,not_in_edsm,forward,1,0,Phoi Aescs OB-X,OB-X,d1,1
Phoi Aescs OC-D d12-10,not_in_edsm,forward,1,9,Phoi Aescs OC-D,OC-D,d12,10
Phoi Aescs OC-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs OC-K,OC-K,c22,1
Phoi Aescs OC-L d8-1,not_in_edsm,forward,1,0,Phoi Aescs OC-L,OC-L,d8,1
Phoi Aescs OC-M c7-1,not_in_edsm,forward,1,0,Phoi Aescs OC-M,OC-M,c7,1
Phoi Aescs OC-M d7-2,not_in_edsm,forward,1,1,Phoi Aescs OC-M,OC-M,d7,2
Phoi Aescs OC-V c2-1,not_in_edsm,forward,1,0,Phoi Aescs OC-V,OC-V,c2,1
Phoi Aescs OC-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs OC-V,OC-V,d2,1
Phoi Aescs OD-A d14-5,not_in_edsm,forward,1,4,Phoi Aescs OD-A,OD-A,d14,5
Phoi Aescs OD-H c24-1,not_in_edsm,forward,1,0,Phoi Aescs OD-H,OD-H,c24,1
Phoi Aescs OD-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs OD-I,OD-I,c23,1
Phoi Aescs OD-I d10-1,not_in_edsm,forward,1,0,Phoi Aescs OD-I,OD-I,d10,1
Phoi Aescs OD-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs OD-J,OD-J,d9,1
Phoi Aescs OD-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs OD-K,OD-K,c8,1
Phoi Aescs OD-K d8-3,not_in_edsm,forward,1,2,Phoi Aescs OD-K,OD-K,d8,3
Phoi Aescs OD-T c3-1,not_in_edsm,forward,1,0,Phoi Aescs OD-T,OD-T,c3,1
Phoi Aescs OD-T d3-2,not_in_edsm,forward,1,1,Phoi Aescs OD-T,OD-T,d3,2
Phoi Aescs OD-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs OD-Y,OD-Y,c28,1
Phoi Aescs OD-Z c27-2,not_in_edsm,forward,1,1,Phoi Aescs OD-Z,OD-Z,c27,2
Phoi Aescs OE-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs OE-G,OE-G,c24,1
Phoi Aescs OE-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs OE-H,OE-H,d10,1
Phoi Aescs OE-K c8-1,not_in_edsm,forward,1,0,Phoi Aescs OE-K,OE-K,c8,1
Phoi Aescs OF-N c20-1,not_in_edsm,forward,1,0,Phoi Aescs OF-N,OF-N,c20,1
Phoi Aescs OF-R c4-1,not_in_edsm,forward,1,0,Phoi Aescs OF-R,OF-R,c4,1
Phoi Aescs OG-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs OG-B,OG-B,c27,1
Phoi Aescs OG-J b50-1,not_in_edsm,forward,1,0,Phoi Aescs OG-J,OG-J,b50,1
Phoi Aescs OG-N c20-2,not_in_edsm,forward,1,1,Phoi Aescs OG-N,OG-N,c20,2
Phoi Aescs OG-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs OG-W,OG-W,c15,1
Phoi Aescs OH-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs OH-K,OH-K,c22,1
Phoi Aescs OH-M d7-2,not_in_edsm,forward,1,1,Phoi Aescs OH-M,OH-M,d7,2
Phoi Aescs OH-U c16-1,not_in_edsm,forward,1,0,Phoi Aescs OH-U,OH-U,c16,1
Phoi Aescs OH-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs OH-V,OH-V,d2,1
Phoi Aescs OH-Y b55-1,not_in_edsm,forward,1,0,Phoi Aescs OH-Y,OH-Y,b55,1
Phoi Aescs OH-Z c27-1,not_in_edsm,forward,1,0,Phoi Aescs OH-Z,OH-Z,c27,1
Phoi Aescs OI-B d13-9,not_in_edsm,forward,1,8,Phoi Aescs OI-B,OI-B,d13,9
Phoi Aescs OI-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs OI-I,OI-I,c23,1
Phoi Aescs OI-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs OI-J,OI-J,d9,1
Phoi Aescs OI-K d8-2,not_in_edsm,forward,1,1,Phoi Aescs OI-K,OI-K,d8,2
Phoi Aescs OI-T d3-2,not_in_edsm,forward,1,1,Phoi Aescs OI-T,OI-T,d3,2
Phoi Aescs OI-Y c28-1,not_in_edsm,forward,1,0,Phoi Aescs OI-Y,OI-Y,c28,1
Phoi Aescs OI-Z c27-2,not_in_edsm,forward,1,1,Phoi Aescs OI-Z,OI-Z,c27,2
Phoi Aescs OJ-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs OJ-G,OJ-G,c24,1
Phoi Aescs OJ-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs OJ-H,OJ-H,d10,1
Phoi Aescs OJ-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs OJ-I,OJ-I,c9,1
Phoi Aescs OJ-I d9-3,not_in_edsm,forward,1,2,Phoi Aescs OJ-I,OJ-I,d9,3
Phoi Aescs OJ-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs OJ-X,OJ-X,c28,2
Phoi Aescs OK-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs OK-E,OK-E,c25,1
Phoi Aescs OK-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs OK-I,OK-I,c9,1
Phoi Aescs OL-B c27-1,not_in_edsm,forward,1,0,Phoi Aescs OL-B,OL-B,c27,1
Phoi Aescs OL-L c21-1,not_in_edsm,forward,1,0,Phoi Aescs OL-L,OL-L,c21,1
Phoi Aescs OL-P c5-1,not_in_edsm,forward,1,0,Phoi Aescs OL-P,OL-P,c5,1
Phoi Aescs OL-W c15-1,not_in_edsm,forward,1,0,Phoi Aescs OL-W,OL-W,c15,1
Phoi Aescs OM-K c22-1,not_in_edsm,forward,1,0,Phoi Aescs OM-K,OM-K,c22,1
Phoi Aescs OM-L c21-2,not_in_edsm,forward,1,1,Phoi Aescs OM-L,OM-L,c21,2
Phoi Aescs OM-M d7-2,not_in_edsm,forward,1,1,Phoi Aescs OM-M,OM-M,d7,2
Phoi Aescs OM-V d2-1,not_in_edsm,forward,1,0,Phoi Aescs OM-V,OM-V,d2,1
Phoi Aescs OM-W c1-1,not_in_edsm,forward,1,0,Phoi Aescs OM-W,OM-W,c1,1
Phoi Aescs OM-W d1-3,not_in_edsm,forward,1,2,Phoi Aescs OM-W,OM-W,d1,3
Phoi Aescs OM-W e1-1,not_in_edsm,forward,1,0,Phoi Aescs OM-W,OM-W,e1,1
Phoi Aescs ON-B d13-7,not_in_edsm,forward,1,6,Phoi Aescs ON-B,ON-B,d13,7
Phoi Aescs ON-I c23-1,not_in_edsm,forward,1,0,Phoi Aescs ON-I,ON-I,c23,1
Phoi Aescs ON-J d9-1,not_in_edsm,forward,1,0,Phoi Aescs ON-J,ON-J,d9,1
Phoi Aescs ON-K d8-2,not_in_edsm,forward,1,1,Phoi Aescs ON-K,ON-K,d8,2
Phoi Aescs ON-T d3-1,not_in_edsm,forward,1,0,Phoi Aescs ON-T,ON-T,d3,1
Phoi Aescs ON-W b56-1,not_in_edsm,forward,1,0,Phoi Aescs ON-W,ON-W,b56,1
Phoi Aescs ON-Z c27-2,not_in_edsm,forward,1,1,Phoi Aescs ON-Z,ON-Z,c27,2
Phoi Aescs OO-G c24-1,not_in_edsm,forward,1,0,Phoi Aescs OO-G,OO-G,c24,1
Phoi Aescs OO-H d10-1,not_in_edsm,forward,1,0,Phoi Aescs OO-H,OO-H,d10,1
Phoi Aescs OO-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs OO-I,OO-I,c9,1
Phoi Aescs OO-I d9-2,not_in_edsm,forward,1,1,Phoi Aescs OO-I,OO-I,d9,2
Phoi Aescs OO-X c28-2,not_in_edsm,forward,1,1,Phoi Aescs OO-X,OO-X,c28,2
Phoi Aescs OO-Z d13-9,not_in_edsm,forward,1,8,Phoi Aescs OO-Z,OO-Z,d13,9
Phoi Aescs OP-E c25-1,not_in_edsm,forward,1,0,Phoi Aescs OP-E,OP-E,c25,1
Phoi Aescs OP-I c9-1,not_in_edsm,forward,1,0,Phoi Aescs OP-I,OP-I,c9,1
Phoi Aescs OQ-C c26-1,not_in_edsm,forward,1,0,Phoi Aescs OQ-C,OQ-C,c26,1
Phoi Aescs OQ-G c10-1,not_in_edsm,forward,1,0,Phoi Aescs OQ-G,OQ-G,c10,1
Phoi Aescs OQ-K b49-1,not_in_edsm,forward,1,0,Phoi Aescs OQ-K,OQ-K,b49,1
