system_name,edsm_status,direction,steps_from_edge,spansh_edge_number,family,subsector,mass_prefix,number
Syreadiae NO-L a7-1,not_in_edsm,forward,1,0,Syreadiae NO-L,NO-L,a7,1
Syreadiae NO-O d7-3,not_in_edsm,forward,1,2,Syreadiae NO-O,NO-O,d7,3
Syreadiae NO-T c6-1,not_in_edsm,forward,1,0,Syreadiae NO-T,NO-T,c6,1
Syreadiae NO-U c5-1,not_in_edsm,forward,1,0,Syreadiae NO-U,NO-U,c5,1
Syreadiae NO-X d2-5,not_in_edsm,forward,1,4,Syreadiae NO-X,NO-X,d2,5
Syreadiae NO-Y d1-1,not_in_edsm,forward,1,0,Syreadiae NO-Y,NO-Y,d1,1
Syreadiae NP-A c3-1,not_in_edsm,forward,1,0,Syreadiae NP-A,NP-A,c3,1
Syreadiae NP-D d13-1,not_in_edsm,forward,1,0,Syreadiae NP-D,NP-D,d13,1
Syreadiae NP-E c28-1,not_in_edsm,forward,1,0,Syreadiae NP-E,NP-E,c28,1
Syreadiae NP-E d12-1,not_in_edsm,forward,1,0,Syreadiae NP-E,NP-E,d12,1
Syreadiae NP-J b15-1,not_in_edsm,forward,1,0,Syreadiae NP-J,NP-J,b15,1
Syreadiae NP-R c7-1,not_in_edsm,forward,1,0,Syreadiae NP-R,NP-R,c7,1
Syreadiae NP-S c6-1,not_in_edsm,forward,1,0,Syreadiae NP-S,NP-S,c6,1
Syreadiae NQ-B d14-2,not_in_edsm,forward,1,1,Syreadiae NQ-B,NQ-B,d14,2
Syreadiae NQ-E c28-1,not_in_edsm,forward,1,0,Syreadiae NQ-E,NQ-E,c28,1
Syreadiae NQ-N c23-1,not_in_edsm,forward,1,0,Syreadiae NQ-N,NQ-N,c23,1
Syreadiae NQ-P c8-1,not_in_edsm,forward,1,0,Syreadiae NQ-P,NQ-P,c8,1
Syreadiae NQ-X b7-1,not_in_edsm,forward,1,0,Syreadiae NQ-X,NQ-X,b7,1
Syreadiae NQ-Y c3-2,not_in_edsm,forward,1,1,Syreadiae NQ-Y,NQ-Y,c3,2
Syreadiae NQ-Z c2-1,not_in_edsm,forward,1,0,Syreadiae NQ-Z,NQ-Z,c2,1
Syreadiae NR-L c24-1,not_in_edsm,forward,1,0,Syreadiae NR-L,NR-L,c24,1
Syreadiae NR-M b27-1,not_in_edsm,forward,1,0,Syreadiae NR-M,NR-M,b27,1
Syreadiae NR-N c9-1,not_in_edsm,forward,1,0,Syreadiae NR-N,NR-N,c9,1
Syreadiae NR-U c19-1,not_in_edsm,forward,1,0,Syreadiae NR-U,NR-U,c19,1
Syreadiae NR-Y b6-1,not_in_edsm,forward,1,0,Syreadiae NR-Y,NR-Y,b6,1
Syreadiae NR-Y c3-1,not_in_edsm,forward,1,0,Syreadiae NR-Y,NR-Y,c3,1
Syreadiae NS-A d1-3,not_in_edsm,forward,1,2,Syreadiae NS-A,NS-A,d1,3
Syreadiae NS-B c16-1,not_in_edsm,forward,1,0,Syreadiae NS-B,NS-B,c16,1
Syreadiae NS-E b4-1,not_in_edsm,forward,1,0,Syreadiae NS-E,NS-E,b4,1
Syreadiae NS-E b59-1,not_in_edsm,forward,1,0,Syreadiae NS-E,NS-E,b59,1
Syreadiae NS-K c11-1,not_in_edsm,forward,1,0,Syreadiae NS-K,NS-K,c11,1
Syreadiae NS-L b55-1,not_in_edsm,forward,1,0,Syreadiae NS-L,NS-L,b55,1
Syreadiae NS-R d5-1,not_in_edsm,forward,1,0,Syreadiae NS-R,NS-R,d5,1
Syreadiae NS-T b23-1,not_in_edsm,forward,1,0,Syreadiae NS-T,NS-T,b23,1
Syreadiae NS-W c4-1,not_in_edsm,forward,1,0,Syreadiae NS-W,NS-W,c4,1
Syreadiae NS-X b7-1,not_in_edsm,forward,1,0,Syreadiae NS-X,NS-X,b7,1
Syreadiae NT-B c16-1,not_in_edsm,forward,1,0,Syreadiae NT-B,NT-B,c16,1
Syreadiae NT-C b5-1,not_in_edsm,forward,1,0,Syreadiae NT-C,NT-C,b5,1
Syreadiae NT-D c1-2,not_in_edsm,forward,1,1,Syreadiae NT-D,NT-D,c1,2
Syreadiae NT-F d12-3,not_in_edsm,forward,1,2,Syreadiae NT-F,NT-F,d12,3
Syreadiae NT-O d7-2,not_in_edsm,forward,1,1,Syreadiae NT-O,NT-O,d7,2
Syreadiae NT-P d6-1,not_in_edsm,forward,1,0,Syreadiae NT-P,NT-P,d6,1
Syreadiae NT-Q c21-1,not_in_edsm,forward,1,0,Syreadiae NT-Q,NT-Q,c21,1
Syreadiae NT-Q e5-1,not_in_edsm,forward,1,0,Syreadiae NT-Q,NT-Q,e5,1
Syreadiae NT-T b9-1,not_in_edsm,forward,1,0,Syreadiae NT-T,NT-T,b9,1
Syreadiae NT-U c5-1,not_in_edsm,forward,1,0,Syreadiae NT-U,NT-U,c5,1
Syreadiae NT-Y d1-2,not_in_edsm,forward,1,1,Syreadiae NT-Y,NT-Y,d1,2
Syreadiae NU-D b32-1,not_in_edsm,forward,1,0,Syreadiae NU-D,NU-D,b32,1
Syreadiae NU-D d13-2,not_in_edsm,forward,1,1,Syreadiae NU-D,NU-D,d13,2
Syreadiae NU-E c28-1,not_in_edsm,forward,1,0,Syreadiae NU-E,NU-E,c28,1
Syreadiae NU-E d12-1,not_in_edsm,forward,1,0,Syreadiae NU-E,NU-E,d12,1
Syreadiae NU-I c12-1,not_in_edsm,forward,1,0,Syreadiae NU-I,NU-I,c12,1
Syreadiae NU-J b1-1,not_in_edsm,forward,1,0,Syreadiae NU-J,NU-J,b1,1
Syreadiae NU-M d8-3,not_in_edsm,forward,1,2,Syreadiae NU-M,NU-M,d8,3
Syreadiae NU-N d7-1,not_in_edsm,forward,1,0,Syreadiae NU-N,NU-N,d7,1
Syreadiae NU-R c7-1,not_in_edsm,forward,1,0,Syreadiae NU-R,NU-R,c7,1
Syreadiae NU-S c6-1,not_in_edsm,forward,1,0,Syreadiae NU-S,NU-S,c6,1
Syreadiae NU-V d3-5,not_in_edsm,forward,1,4,Syreadiae NU-V,NU-V,d3,5
Syreadiae NV-B d14-2,not_in_edsm,forward,1,1,Syreadiae NV-B,NV-B,d14,2
Syreadiae NV-E c28-1,not_in_edsm,forward,1,0,Syreadiae NV-E,NV-E,c28,1
Syreadiae NV-G c13-1,not_in_edsm,forward,1,0,Syreadiae NV-G,NV-G,c13,1
Syreadiae NV-H b16-1,not_in_edsm,forward,1,0,Syreadiae NV-H,NV-H,b16,1
Syreadiae NV-P c8-1,not_in_edsm,forward,1,0,Syreadiae NV-P,NV-P,c8,1
Syreadiae NV-Q c7-1,not_in_edsm,forward,1,0,Syreadiae NV-Q,NV-Q,c7,1
Syreadiae NV-Y c3-1,not_in_edsm,forward,1,0,Syreadiae NV-Y,NV-Y,c3,1
Syreadiae NV-Z c2-1,not_in_edsm,forward,1,0,Syreadiae NV-Z,NV-Z,c2,1
Syreadiae NW-C c29-1,not_in_edsm,forward,1,0,Syreadiae NW-C,NW-C,c29,1
Syreadiae NW-G b44-1,not_in_edsm,forward,1,0,Syreadiae NW-G,NW-G,b44,1
Syreadiae NW-K b28-1,not_in_edsm,forward,1,0,Syreadiae NW-K,NW-K,b28,1
Syreadiae NW-L c24-1,not_in_edsm,forward,1,0,Syreadiae NW-L,NW-L,c24,1
Syreadiae NW-W c4-2,not_in_edsm,forward,1,1,Syreadiae NW-W,NW-W,c4,2
Syreadiae NW-Z c2-1,not_in_edsm,forward,1,0,Syreadiae NW-Z,NW-Z,c2,1
Syreadiae NX-A d1-4,not_in_edsm,forward,1,3,Syreadiae NX-A,NX-A,d1,4
Syreadiae NX-J c25-1,not_in_edsm,forward,1,0,Syreadiae NX-J,NX-J,c25,1
Syreadiae NX-R d5-1,not_in_edsm,forward,1,0,Syreadiae NX-R,NX-R,d5,1
Syreadiae NX-S c20-1,not_in_edsm,forward,1,0,Syreadiae NX-S,NX-S,c20,1
Syreadiae NX-S d4-1,not_in_edsm,forward,1,0,Syreadiae NX-S,NX-S,d4,1
Syreadiae NX-V b8-1,not_in_edsm,forward,1,0,Syreadiae NX-V,NX-V,b8,1
Syreadiae NX-W c4-1,not_in_edsm,forward,1,0,Syreadiae NX-W,NX-W,c4,1
Syreadiae NY-C b5-1,not_in_edsm,forward,1,0,Syreadiae NY-C,NY-C,b5,1
Syreadiae NY-D c1-1,not_in_edsm,forward,1,0,Syreadiae NY-D,NY-D,c1,1
Syreadiae NY-G d11-1,not_in_edsm,forward,1,0,Syreadiae NY-G,NY-G,d11,1
Syreadiae NY-Q c21-1,not_in_edsm,forward,1,0,Syreadiae NY-Q,NY-Q,c21,1
Syreadiae NY-R b24-1,not_in_edsm,forward,1,0,Syreadiae NY-R,NY-R,b24,1
Syreadiae NY-U c5-1,not_in_edsm,forward,1,0,Syreadiae NY-U,NY-U,c5,1
Syreadiae NY-V c4-1,not_in_edsm,forward,1,0,Syreadiae NY-V,NY-V,c4,1
Syreadiae NY-Y d1-3,not_in_edsm,forward,1,2,Syreadiae NY-Y,NY-Y,d1,3
Syreadiae NY-Z c16-1,not_in_edsm,forward,1,0,Syreadiae NY-Z,NY-Z,c16,1
Syreadiae NZ-A b6-1,not_in_edsm,forward,1,0,Syreadiae NZ-A,NZ-A,b6,1
Syreadiae NZ-B c2-2,not_in_edsm,forward,1,1,Syreadiae NZ-B,NZ-B,c2,2
Syreadiae NZ-C b5-1,not_in_edsm,forward,1,0,Syreadiae NZ-C,NZ-C,b5,1
Syreadiae NZ-C c1-1,not_in_edsm,forward,1,0,Syreadiae NZ-C,NZ-C,c1,1
Syreadiae NZ-D d13-3,not_in_edsm,forward,1,2,Syreadiae NZ-D,NZ-D,d13,3
Syreadiae NZ-E c28-1,not_in_edsm,forward,1,0,Syreadiae NZ-E,NZ-E,c28,1
Syreadiae NZ-J b1-1,not_in_edsm,forward,1,0,Syreadiae NZ-J,NZ-J,b1,1
Syreadiae NZ-M d8-2,not_in_edsm,forward,1,1,Syreadiae NZ-M,NZ-M,d8,2
Syreadiae NZ-N d7-1,not_in_edsm,forward,1,0,Syreadiae NZ-N,NZ-N,d7,1
Syreadiae NZ-S c6-1,not_in_edsm,forward,1,0,Syreadiae NZ-S,NZ-S,c6,1
Syreadiae NZ-U b36-1,not_in_edsm,forward,1,0,Syreadiae NZ-U,NZ-U,b36,1
Syreadiae NZ-Y b20-1,not_in_edsm,forward,1,0,Syreadiae NZ-Y,NZ-Y,b20,1
Syreadiae NZ-Z c16-1,not_in_edsm,forward,1,0,Syreadiae NZ-Z,NZ-Z,c16,1
Syreadiae OA-A c3-1,not_in_edsm,forward,1,0,Syreadiae OA-A,OA-A,c3,1
Syreadiae OA-C d14-2,not_in_edsm,forward,1,1,Syreadiae OA-C,OA-C,d14,2
Syreadiae OA-D c29-1,not_in_edsm,forward,1,0,Syreadiae OA-D,OA-D,c29,1
Syreadiae OA-D d13-1,not_in_edsm,forward,1,0,Syreadiae OA-D,OA-D,d13,1
Syreadiae OA-H c13-1,not_in_edsm,forward,1,0,Syreadiae OA-H,OA-H,c13,1
Syreadiae OA-K b1-1,not_in_edsm,forward,1,0,Syreadiae OA-K,OA-K,b1,1
Syreadiae OA-L d9-2,not_in_edsm,forward,1,1,Syreadiae OA-L,OA-L,d9,2
Syreadiae OA-Q c8-1,not_in_edsm,forward,1,0,Syreadiae OA-Q,OA-Q,c8,1
Syreadiae OA-R c7-1,not_in_edsm,forward,1,0,Syreadiae OA-R,OA-R,c7,1
Syreadiae OB-D c29-1,not_in_edsm,forward,1,0,Syreadiae OB-D,OB-D,c29,1
Syreadiae OB-F c14-1,not_in_edsm,forward,1,0,Syreadiae OB-F,OB-F,c14,1
Syreadiae OB-G b17-1,not_in_edsm,forward,1,0,Syreadiae OB-G,OB-G,b17,1
Syreadiae OB-I b2-1,not_in_edsm,forward,1,0,Syreadiae OB-I,OB-I,b2,1
Syreadiae OB-N b13-1,not_in_edsm,forward,1,0,Syreadiae OB-N,OB-N,b13,1
Syreadiae OB-O c9-1,not_in_edsm,forward,1,0,Syreadiae OB-O,OB-O,c9,1
Syreadiae OB-X c4-1,not_in_edsm,forward,1,0,Syreadiae OB-X,OB-X,c4,1
Syreadiae OB-Y c3-1,not_in_edsm,forward,1,0,Syreadiae OB-Y,OB-Y,c3,1
Syreadiae OC-B d1-3,not_in_edsm,forward,1,2,Syreadiae OC-B,OC-B,d1,3
Syreadiae OC-G b3-1,not_in_edsm,forward,1,0,Syreadiae OC-G,OC-G,b3,1
Syreadiae OC-J b29-1,not_in_edsm,forward,1,0,Syreadiae OC-J,OC-J,b29,1
Syreadiae OC-K c25-1,not_in_edsm,forward,1,0,Syreadiae OC-K,OC-K,c25,1
Syreadiae OC-M c10-1,not_in_edsm,forward,1,0,Syreadiae OC-M,OC-M,c10,1
Syreadiae OC-X b7-1,not_in_edsm,forward,1,0,Syreadiae OC-X,OC-X,b7,1
Syreadiae OD-A d1-2,not_in_edsm,forward,1,1,Syreadiae OD-A,OD-A,d1,2
Syreadiae OD-E c1-1,not_in_edsm,forward,1,0,Syreadiae OD-E,OD-E,c1,1
Syreadiae OD-I c26-1,not_in_edsm,forward,1,0,Syreadiae OD-I,OD-I,c26,1
Syreadiae OD-L b14-1,not_in_edsm,forward,1,0,Syreadiae OD-L,OD-L,b14,1
Syreadiae OD-R c21-1,not_in_edsm,forward,1,0,Syreadiae OD-R,OD-R,c21,1
Syreadiae OD-R d5-1,not_in_edsm,forward,1,0,Syreadiae OD-R,OD-R,d5,1
Syreadiae OD-V c5-1,not_in_edsm,forward,1,0,Syreadiae OD-V,OD-V,c5,1
Syreadiae OD-W c4-1,not_in_edsm,forward,1,0,Syreadiae OD-W,OD-W,c4,1
Syreadiae OD-Z d1-4,not_in_edsm,forward,1,3,Syreadiae OD-Z,OD-Z,d1,4
Syreadiae OE-B b6-1,not_in_edsm,forward,1,0,Syreadiae OE-B,OE-B,b6,1
Syreadiae OE-C c2-1,not_in_edsm,forward,1,0,Syreadiae OE-C,OE-C,c2,1
Syreadiae OE-E d13-3,not_in_edsm,forward,1,2,Syreadiae OE-E,OE-E,d13,3
Syreadiae OE-G c27-1,not_in_edsm,forward,1,0,Syreadiae OE-G,OE-G,c27,1
Syreadiae OE-O d7-1,not_in_edsm,forward,1,0,Syreadiae OE-O,OE-O,d7,1
Syreadiae OE-P c22-1,not_in_edsm,forward,1,0,Syreadiae OE-P,OE-P,c22,1
Syreadiae OE-T c6-1,not_in_edsm,forward,1,0,Syreadiae OE-T,OE-T,c6,1
Syreadiae OE-U b9-1,not_in_edsm,forward,1,0,Syreadiae OE-U,OE-U,b9,1
Syreadiae OF-A c3-2,not_in_edsm,forward,1,1,Syreadiae OF-A,OF-A,c3,2
Syreadiae OF-C d14-3,not_in_edsm,forward,1,2,Syreadiae OF-C,OF-C,d14,3
Syreadiae OF-D c29-1,not_in_edsm,forward,1,0,Syreadiae OF-D,OF-D,c29,1
Syreadiae OF-D d13-1,not_in_edsm,forward,1,0,Syreadiae OF-D,OF-D,d13,1
Syreadiae OF-I b57-1,not_in_edsm,forward,1,0,Syreadiae OF-I,OF-I,b57,1
Syreadiae OF-L d9-3,not_in_edsm,forward,1,2,Syreadiae OF-L,OF-L,d9,3
Syreadiae OF-X b21-1,not_in_edsm,forward,1,0,Syreadiae OF-X,OF-X,b21,1
Syreadiae OG-B b6-1,not_in_edsm,forward,1,0,Syreadiae OG-B,OG-B,b6,1
Syreadiae OG-F c14-1,not_in_edsm,forward,1,0,Syreadiae OG-F,OG-F,c14,1
Syreadiae OG-I b2-1,not_in_edsm,forward,1,0,Syreadiae OG-I,OG-I,b2,1
Syreadiae OG-I b57-1,not_in_edsm,forward,1,0,Syreadiae OG-I,OG-I,b57,1
Syreadiae OG-P c8-1,not_in_edsm,forward,1,0,Syreadiae OG-P,OG-P,c8,1
Syreadiae OG-X b21-1,not_in_edsm,forward,1,0,Syreadiae OG-X,OG-X,b21,1
Syreadiae OH-G b3-1,not_in_edsm,forward,1,0,Syreadiae OH-G,OH-G,b3,1
Syreadiae OH-M c10-1,not_in_edsm,forward,1,0,Syreadiae OH-M,OH-M,c10,1
Syreadiae OH-N c9-1,not_in_edsm,forward,1,0,Syreadiae OH-N,OH-N,c9,1
Syreadiae OH-V c5-1,not_in_edsm,forward,1,0,Syreadiae OH-V,OH-V,c5,1
Syreadiae OH-W a1-1,not_in_edsm,forward,1,0,Syreadiae OH-W,OH-W,a1,1
Syreadiae OH-Y c3-1,not_in_edsm,forward,1,0,Syreadiae OH-Y,OH-Y,c3,1
Syreadiae OI-A d1-2,not_in_edsm,forward,1,1,Syreadiae OI-A,OI-A,d1,2
Syreadiae OI-E b4-1,not_in_edsm,forward,1,0,Syreadiae OI-E,OI-E,b4,1
Syreadiae OI-H b30-1,not_in_edsm,forward,1,0,Syreadiae OI-H,OI-H,b30,1
Syreadiae OI-I c26-1,not_in_edsm,forward,1,0,Syreadiae OI-I,OI-I,c26,1
Syreadiae OI-M c10-1,not_in_edsm,forward,1,0,Syreadiae OI-M,OI-M,c10,1
Syreadiae OI-Q d6-2,not_in_edsm,forward,1,1,Syreadiae OI-Q,OI-Q,d6,2
Syreadiae OI-R d5-1,not_in_edsm,forward,1,0,Syreadiae OI-R,OI-R,d5,1
Syreadiae OI-Z d1-4,not_in_edsm,forward,1,3,Syreadiae OI-Z,OI-Z,d1,4
Syreadiae OJ-C c2-1,not_in_edsm,forward,1,0,Syreadiae OJ-C,OJ-C,c2,1
Syreadiae OJ-F d12-1,not_in_edsm,forward,1,0,Syreadiae OJ-F,OJ-F,d12,1
Syreadiae OJ-G c27-1,not_in_edsm,forward,1,0,Syreadiae OJ-G,OJ-G,c27,1
Syreadiae OJ-K c11-1,not_in_edsm,forward,1,0,Syreadiae OJ-K,OJ-K,c11,1
Syreadiae OJ-O d7-2,not_in_edsm,forward,1,1,Syreadiae OJ-O,OJ-O,d7,2
Syreadiae OJ-P c22-1,not_in_edsm,forward,1,0,Syreadiae OJ-P,OJ-P,c22,1
Syreadiae OJ-T c6-1,not_in_edsm,forward,1,0,Syreadiae OJ-T,OJ-T,c6,1
Syreadiae OJ-U c5-1,not_in_edsm,forward,1,0,Syreadiae OJ-U,OJ-U,c5,1
Syreadiae OJ-X d2-4,not_in_edsm,forward,1,3,Syreadiae OJ-X,OJ-X,d2,4
Syreadiae OK-A c3-2,not_in_edsm,forward,1,1,Syreadiae OK-A,OK-A,c3,2
Syreadiae OK-C c1-1,not_in_edsm,forward,1,0,Syreadiae OK-C,OK-C,c1,1
Syreadiae OK-C d14-4,not_in_edsm,forward,1,3,Syreadiae OK-C,OK-C,d14,4
Syreadiae OK-D d13-1,not_in_edsm,forward,1,0,Syreadiae OK-D,OK-D,d13,1
Syreadiae OK-E c28-1,not_in_edsm,forward,1,0,Syreadiae OK-E,OK-E,c28,1
Syreadiae OK-P c22-1,not_in_edsm,forward,1,0,Syreadiae OK-P,OK-P,c22,1
Syreadiae OK-R c7-1,not_in_edsm,forward,1,0,Syreadiae OK-R,OK-R,c7,1
Syreadiae OK-S c6-1,not_in_edsm,forward,1,0,Syreadiae OK-S,OK-S,c6,1
Syreadiae OK-Z b6-1,not_in_edsm,forward,1,0,Syreadiae OK-Z,OK-Z,b6,1
Syreadiae OL-J b1-1,not_in_edsm,forward,1,0,Syreadiae OL-J,OL-J,b1,1
Syreadiae OL-J d10-3,not_in_edsm,forward,1,2,Syreadiae OL-J,OL-J,d10,3
Syreadiae OL-P c8-1,not_in_edsm,forward,1,0,Syreadiae OL-P,OL-P,c8,1
Syreadiae OL-Y c3-1,not_in_edsm,forward,1,0,Syreadiae OL-Y,OL-Y,c3,1
Syreadiae OM-D c15-1,not_in_edsm,forward,1,0,Syreadiae OM-D,OM-D,c15,1
Syreadiae OM-G b3-1,not_in_edsm,forward,1,0,Syreadiae OM-G,OM-G,b3,1
Syreadiae OM-G b58-1,not_in_edsm,forward,1,0,Syreadiae OM-G,OM-G,b58,1
Syreadiae OM-M c10-1,not_in_edsm,forward,1,0,Syreadiae OM-M,OM-M,c10,1
Syreadiae OM-N c9-1,not_in_edsm,forward,1,0,Syreadiae OM-N,OM-N,c9,1
Syreadiae OM-V b22-1,not_in_edsm,forward,1,0,Syreadiae OM-V,OM-V,b22,1
Syreadiae OM-X b7-1,not_in_edsm,forward,1,0,Syreadiae OM-X,OM-X,b7,1
Syreadiae OM-Y c3-1,not_in_edsm,forward,1,0,Syreadiae OM-Y,OM-Y,c3,1
Syreadiae ON-A d1-2,not_in_edsm,forward,1,1,Syreadiae ON-A,ON-A,d1,2
Syreadiae ON-B c16-1,not_in_edsm,forward,1,0,Syreadiae ON-B,ON-B,c16,1
Syreadiae ON-C b19-1,not_in_edsm,forward,1,0,Syreadiae ON-C,ON-C,b19,1
Syreadiae ON-E b4-1,not_in_edsm,forward,1,0,Syreadiae ON-E,ON-E,b4,1
Syreadiae ON-K c11-1,not_in_edsm,forward,1,0,Syreadiae ON-K,ON-K,c11,1
Syreadiae ON-R d5-1,not_in_edsm,forward,1,0,Syreadiae ON-R,ON-R,d5,1
Syreadiae ON-W c4-1,not_in_edsm,forward,1,0,Syreadiae ON-W,ON-W,c4,1
Syreadiae OO-C b5-1,not_in_edsm,forward,1,0,Syreadiae OO-C,OO-C,b5,1
Syreadiae OO-D c1-1,not_in_edsm,forward,1,0,Syreadiae OO-D,OO-D,c1,1
Syreadiae OO-F b31-1,not_in_edsm,forward,1,0,Syreadiae OO-F,OO-F,b31,1
Syreadiae OO-F d12-2,not_in_edsm,forward,1,1,Syreadiae OO-F,OO-F,d12,2
Syreadiae OO-G c27-1,not_in_edsm,forward,1,0,Syreadiae OO-G,OO-G,c27,1
Syreadiae OO-K c11-1,not_in_edsm,forward,1,0,Syreadiae OO-K,OO-K,c11,1
Syreadiae OO-L a7-1,not_in_edsm,forward,1,0,Syreadiae OO-L,OO-L,a7,1
Syreadiae OO-O d7-2,not_in_edsm,forward,1,1,Syreadiae OO-O,OO-O,d7,2
Syreadiae OO-T b9-1,not_in_edsm,forward,1,0,Syreadiae OO-T,OO-T,b9,1
Syreadiae OO-U c5-1,not_in_edsm,forward,1,0,Syreadiae OO-U,OO-U,c5,1
Syreadiae OO-X d2-4,not_in_edsm,forward,1,3,Syreadiae OO-X,OO-X,d2,4
Syreadiae OP-A b6-1,not_in_edsm,forward,1,0,Syreadiae OP-A,OP-A,b6,1
Syreadiae OP-A c3-1,not_in_edsm,forward,1,0,Syreadiae OP-A,OP-A,c3,1
Syreadiae OP-D d13-2,not_in_edsm,forward,1,1,Syreadiae OP-D,OP-D,d13,2
Syreadiae OP-E c28-1,not_in_edsm,forward,1,0,Syreadiae OP-E,OP-E,c28,1
Syreadiae OP-E d12-1,not_in_edsm,forward,1,0,Syreadiae OP-E,OP-E,d12,1
Syreadiae OP-F b31-1,not_in_edsm,forward,1,0,Syreadiae OP-F,OP-F,b31,1
Syreadiae OP-I c12-1,not_in_edsm,forward,1,0,Syreadiae OP-I,OP-I,c12,1
Syreadiae OP-J b1-1,not_in_edsm,forward,1,0,Syreadiae OP-J,OP-J,b1,1
Syreadiae OP-J b15-1,not_in_edsm,forward,1,0,Syreadiae OP-J,OP-J,b15,1
Syreadiae OP-M d8-2,not_in_edsm,forward,1,1,Syreadiae OP-M,OP-M,d8,2
Syreadiae OP-N d7-1,not_in_edsm,forward,1,0,Syreadiae OP-N,OP-N,d7,1
Syreadiae OP-R c7-1,not_in_edsm,forward,1,0,Syreadiae OP-R,OP-R,c7,1
Syreadiae OP-S c6-1,not_in_edsm,forward,1,0,Syreadiae OP-S,OP-S,c6,1
Syreadiae OP-V d3-5,not_in_edsm,forward,1,4,Syreadiae OP-V,OP-V,d3,5
Syreadiae OQ-E c28-1,not_in_edsm,forward,1,0,Syreadiae OQ-E,OQ-E,c28,1
Syreadiae OQ-N c23-1,not_in_edsm,forward,1,0,Syreadiae OQ-N,OQ-N,c23,1
Syreadiae OQ-P c8-1,not_in_edsm,forward,1,0,Syreadiae OQ-P,OQ-P,c8,1
Syreadiae OQ-X b7-1,not_in_edsm,forward,1,0,Syreadiae OQ-X,OQ-X,b7,1
Syreadiae OQ-Y c3-2,not_in_edsm,forward,1,1,Syreadiae OQ-Y,OQ-Y,c3,2
Syreadiae OR-N c9-1,not_in_edsm,forward,1,0,Syreadiae OR-N,OR-N,c9,1
Syreadiae OR-O b12-1,not_in_edsm,forward,1,0,Syreadiae OR-O,OR-O,b12,1
Syreadiae OR-T b23-1,not_in_edsm,forward,1,0,Syreadiae OR-T,OR-T,b23,1
Syreadiae OR-U c19-1,not_in_edsm,forward,1,0,Syreadiae OR-U,OR-U,c19,1
Syreadiae OR-W c4-1,not_in_edsm,forward,1,0,Syreadiae OR-W,OR-W,c4,1
Syreadiae OS-A d1-2,not_in_edsm,forward,1,1,Syreadiae OS-A,OS-A,d1,2
Syreadiae OS-B c16-1,not_in_edsm,forward,1,0,Syreadiae OS-B,OS-B,c16,1
Syreadiae OS-E b4-1,not_in_edsm,forward,1,0,Syreadiae OS-E,OS-E,b4,1
Syreadiae OS-E b59-1,not_in_edsm,forward,1,0,Syreadiae OS-E,OS-E,b59,1
Syreadiae OS-K c11-1,not_in_edsm,forward,1,0,Syreadiae OS-K,OS-K,c11,1
Syreadiae OS-L a7-1,not_in_edsm,forward,1,0,Syreadiae OS-L,OS-L,a7,1
Syreadiae OS-L b55-1,not_in_edsm,forward,1,0,Syreadiae OS-L,OS-L,b55,1
Syreadiae OS-T b23-1,not_in_edsm,forward,1,0,Syreadiae OS-T,OS-T,b23,1
Syreadiae OS-W c4-1,not_in_edsm,forward,1,0,Syreadiae OS-W,OS-W,c4,1
Syreadiae OS-X b7-1,not_in_edsm,forward,1,0,Syreadiae OS-X,OS-X,b7,1
Syreadiae OT-D c1-1,not_in_edsm,forward,1,0,Syreadiae OT-D,OT-D,c1,1
Syreadiae OT-G d11-1,not_in_edsm,forward,1,0,Syreadiae OT-G,OT-G,d11,1
Syreadiae OT-L b55-1,not_in_edsm,forward,1,0,Syreadiae OT-L,OT-L,b55,1
Syreadiae OT-O d7-2,not_in_edsm,forward,1,1,Syreadiae OT-O,OT-O,d7,2
Syreadiae OT-P d6-1,not_in_edsm,forward,1,0,Syreadiae OT-P,OT-P,d6,1
Syreadiae OT-Q e5-1,not_in_edsm,forward,1,0,Syreadiae OT-Q,OT-Q,e5,1
Syreadiae OT-U c5-1,not_in_edsm,forward,1,0,Syreadiae OT-U,OT-U,c5,1
Syreadiae OT-Y d1-2,not_in_edsm,forward,1,1,Syreadiae OT-Y,OT-Y,d1,2
Syreadiae OT-Z c16-1,not_in_edsm,forward,1,0,Syreadiae OT-Z,OT-Z,c16,1
Syreadiae OU-B c2-1,not_in_edsm,forward,1,0,Syreadiae OU-B,OU-B,c2,1
Syreadiae OU-C b5-1,not_in_edsm,forward,1,0,Syreadiae OU-C,OU-C,b5,1
Syreadiae OU-D b32-1,not_in_edsm,forward,1,0,Syreadiae OU-D,OU-D,b32,1
Syreadiae OU-D d13-2,not_in_edsm,forward,1,1,Syreadiae OU-D,OU-D,d13,2
Syreadiae OU-E c28-1,not_in_edsm,forward,1,0,Syreadiae OU-E,OU-E,c28,1
Syreadiae OU-E d12-1,not_in_edsm,forward,1,0,Syreadiae OU-E,OU-E,d12,1
Syreadiae OU-I c12-1,not_in_edsm,forward,1,0,Syreadiae OU-I,OU-I,c12,1
Syreadiae OU-J b1-1,not_in_edsm,forward,1,0,Syreadiae OU-J,OU-J,b1,1
Syreadiae OU-M d8-2,not_in_edsm,forward,1,1,Syreadiae OU-M,OU-M,d8,2
Syreadiae OU-N d7-1,not_in_edsm,forward,1,0,Syreadiae OU-N,OU-N,d7,1
